Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,SKU,Category,Sub-Category,Product Name,Sales,Quantity,Unit Price
3077,US-CN-2015-727571,3/20/2015,3/23/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,ACC-MB-1000-457,Accessories,Makeup Bags,Printed Nylon Cosmetic Case,416.16,8,49
3078,US-SB-2015-523707,3/20/2015,3/23/2015,Standard Class,BK-11260,Berenike Kampe,Small Business,United States,San Bernardino,California,92404,West,ACC-TEC-1000-174,Accessories,Tech,Printed Hardshell Case iPhone 8,1341.9,17,79
3079,US-SB-2015-313188,3/20/2015,3/23/2015,Standard Class,BK-11260,Berenike Kampe,Small Business,United States,San Bernardino,California,92404,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,1248.48,25,49
3080,US-SB-2015-241343,3/20/2015,3/23/2015,Standard Class,DC-12850,Dan Campbell,Small Business,United States,North Miami,Florida,33161,South,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,624.24,13,49
3081,US-CN-2015-297956,3/20/2015,3/23/2015,Standard Class,MC-18130,Mike Caudle,Consumer,United States,Los Angeles,California,90004,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,416.16,8,49
3082,US-SB-2015-383471,3/20/2015,3/21/2015,First Class,GA-14725,Guy Armstrong,Small Business,United States,Lancaster,California,93534,West,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,828.07,21,39
3083,US-CN-2015-233685,3/20/2015,3/21/2015,First Class,CM-12655,Corinna Mitchell,Consumer,United States,Houston,Texas,77041,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,416.16,8,49
3084,US-SB-2015-466893,3/20/2015,3/21/2015,First Class,CM-12655,Corinna Mitchell,Small Business,United States,Houston,Texas,77041,Central,BAG-CRO-1000-355,Handbags,Cross Body Bag,Miller Crossbody Off White,6777.46,17,399
3085,US-SB-2015-761422,3/21/2015,3/22/2015,First Class,BW-11110,Bart Watters,Small Business,United States,Milwaukee,Wisconsin,53209,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,1280.89,26,49
3086,US-CN-2015-288655,3/21/2015,3/24/2015,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007,Central,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,2516.03,7,385
3087,US-SB-2015-606704,3/21/2015,3/24/2015,Standard Class,JK-15730,Joe Kamberova,Small Business,United States,Carrollton,Texas,75007,Central,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,1146.92,29,39
3088,US-CN-2015-510649,3/21/2015,3/23/2015,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301,West,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,1950.74,10,199
3089,US-CN-2015-680321,3/21/2015,3/22/2015,First Class,DH-13075,Dave Hallsten,Consumer,United States,New York City,New York,10035,East,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,3774.04,10,385
3090,US-CN-2015-821345,3/21/2015,3/22/2015,First Class,DH-13075,Dave Hallsten,Consumer,United States,New York City,New York,10035,East,ACC-HAT-1000-487,Accessories,Hats,Sunhat,127.44,3,39
3091,US-SB-2015-597296,3/21/2015,3/22/2015,First Class,DH-13075,Dave Hallsten,Small Business,United States,New York City,New York,10035,East,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,10430.08,26,399
3092,US-CN-2015-585493,3/21/2015,3/22/2015,First Class,DH-13075,Dave Hallsten,Consumer,United States,New York City,New York,10035,East,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,784.22,7,120
3093,US-SB-2015-657985,3/21/2015,3/22/2015,First Class,DH-13075,Dave Hallsten,Small Business,United States,New York City,New York,10035,East,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,5215.04,13,399
3094,US-SB-2015-728073,3/22/2015,3/25/2015,Standard Class,JW-16075,Julia West,Small Business,United States,Jacksonville,North Carolina,28540,South,ACC-SCA-1000-122,Accessories,Scarves,Stella Square,2944.97,43,69
3095,US-SB-2015-786879,3/22/2015,3/25/2015,Standard Class,JW-16075,Julia West,Small Business,United States,Jacksonville,North Carolina,28540,South,BAG-CRO-1000-355,Handbags,Cross Body Bag,Miller Crossbody Off White,12772.19,32,399
3096,US-SB-2015-121943,3/22/2015,3/25/2015,Standard Class,JW-16075,Julia West,Small Business,United States,Jacksonville,North Carolina,28540,South,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,7319.74,149,49
3097,US-CN-2015-338541,3/23/2015,3/26/2015,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,433.39,2,199
3098,US-CN-2015-454333,3/23/2015,3/26/2015,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,1676.92,4,385
3099,US-SB-2015-618737,3/23/2015,3/26/2015,Standard Class,DB-13210,Dean Braden,Small Business,United States,Houston,Texas,77041,Central,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,8800.56,20,449
3100,US-CN-2015-219610,3/23/2015,3/24/2015,First Class,RD-19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360,West,ACC-WAT-1000-355,Small Leather,Wallets,Wristlet Perry Navy,522.68,4,120
3101,US-CN-2015-194958,3/23/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Consumer,United States,San Diego,California,92037,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,426.85,9,49
3102,US-CN-2015-550470,3/23/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Consumer,United States,San Diego,California,92037,West,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,866.77,4,199
3103,US-CN-2015-131879,3/23/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Consumer,United States,San Diego,California,92037,West,ACC-WAT-1000-223,Small Leather,Wallets,Wristlet Perry Indigo,784.01,7,120
3104,US-CN-2015-172800,3/23/2015,3/26/2015,Standard Class,FW-14395,Fred Wasserman,Consumer,United States,Huntsville,Alabama,35810,South,ACC-FRA-1000-398,Accessories,Fragrance,Colorfully Luxe,940.82,9,108
3105,US-SB-2015-633041,3/23/2015,3/23/2015,Same Day,DC-13285,Debra Catini,Small Business,United States,Plantation,Florida,33317,South,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,3033.7,15,199
3106,US-SB-2015-479731,3/23/2015,3/23/2015,Same Day,DC-13285,Debra Catini,Small Business,United States,Plantation,Florida,33317,South,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,3900.47,20,199
3107,US-SB-2015-399346,3/24/2015,3/27/2015,Standard Class,JD-16060,Julia Dunbar,Small Business,United States,Houston,Texas,77095,Central,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,9645.79,21,449
3108,US-SB-2015-290588,3/24/2015,3/25/2015,First Class,SG-20470,Sheri Gordon,Small Business,United States,Florence,South Carolina,29501,South,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,1675.66,43,39
3109,US-SB-2015-786068,3/24/2015,3/25/2015,First Class,SG-20470,Sheri Gordon,Small Business,United States,Florence,South Carolina,29501,South,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,17143.3,43,399
3110,US-SB-2015-521533,3/24/2015,3/27/2015,Standard Class,BP-11095,Bart Pistole,Small Business,United States,Los Angeles,California,90049,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,2105.32,43,49
3111,US-SB-2015-154610,3/24/2015,3/25/2015,First Class,AM-10360,Alice McCarthy,Small Business,United States,Los Angeles,California,90008,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,5789.62,118,49
3112,US-SB-2015-594021,3/24/2015,3/25/2015,First Class,AM-10360,Alice McCarthy,Small Business,United States,Los Angeles,California,90008,West,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,6412.63,32,199
3113,US-SB-2015-460347,3/25/2015,3/26/2015,First Class,DP-13390,Dennis Pardue,Small Business,United States,Peoria,Illinois,61604,Central,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,19432.73,50,385
3114,US-SB-2015-701221,3/25/2015,3/28/2015,Standard Class,BP-11185,Ben Peterman,Small Business,United States,Coral Springs,Florida,33065,South,ACC-SCA-1000-204,Accessories,Scarves,Logo Oversized,2321.83,34,69
3115,US-SB-2015-118760,3/25/2015,3/27/2015,Second Class,CP-12085,Cathy Prescott,Small Business,United States,Covington,Washington,98042,West,BAG-MINI-1000-461,Handbags,Mini Bags,Perry Mini Bag Lemon Drop,16740.75,84,199
3116,US-CN-2015-793584,3/26/2015,3/29/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,1885.03,9,199
3117,US-SB-2015-577478,3/26/2015,3/29/2015,Standard Class,JE-15475,Jeremy Ellison,Small Business,United States,Houston,Texas,77095,Central,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,3770.07,19,199
3118,US-SB-2015-332604,3/26/2015,3/29/2015,Standard Class,JE-15475,Jeremy Ellison,Small Business,United States,Houston,Texas,77095,Central,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,7047.56,28,248
3119,US-CN-2015-638060,3/26/2015,3/29/2015,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,1256.69,6,199
3120,US-CN-2015-189015,3/26/2015,3/29/2015,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,ACC-MB-1000-430,Accessories,Makeup Bags,Nylon Small Cosmetic Case,154.72,3,49
3121,US-SB-2015-817760,3/26/2015,3/29/2015,Standard Class,JE-15475,Jeremy Ellison,Small Business,United States,Houston,Texas,77095,Central,BAG-CRO-1000-216,Handbags,Cross Body Bag,Flap Crossbody Red Apple,8506.33,19,449
3122,US-SB-2015-677940,3/26/2015,3/29/2015,Standard Class,CA-12055,Cathy Armstrong,Small Business,United States,New York City,New York,10009,East,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,9725.13,25,385
3123,US-SB-2015-748049,3/26/2015,3/26/2015,Same Day,LS-17200,Luke Schmidt,Small Business,United States,Philadelphia,Pennsylvania,19140,East,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,615.71,16,39
3124,US-CN-2015-299301,3/26/2015,3/26/2015,Same Day,LS-17200,Luke Schmidt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,BAG-MINI-1000-487,Handbags,Mini Bags,Perry Mini Bag Coral Pink,1256.69,6,199
3125,US-SB-2015-536870,3/27/2015,3/30/2015,Standard Class,BV-11245,Benjamin Venier,Small Business,United States,Miami,Florida,33142,South,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,521.79,11,49
3126,US-SB-2015-636952,3/27/2015,3/29/2015,Second Class,GM-14500,Gene McClure,Small Business,United States,Philadelphia,Pennsylvania,19140,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,1043.58,21,49
3127,US-SB-2015-623082,3/27/2015,3/29/2015,Second Class,GM-14500,Gene McClure,Small Business,United States,Philadelphia,Pennsylvania,19140,East,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,2119.11,11,199
3128,US-SB-2015-544901,3/27/2015,3/30/2015,Standard Class,EB-13840,Ellis Ballard,Small Business,United States,Seattle,Washington,98103,West,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,11330.3,28,399
3129,US-SB-2015-602462,3/27/2015,3/29/2015,Second Class,SM-20950,Suzanne McNair,Small Business,United States,New York City,New York,10009,East,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,9914.01,25,399
3130,US-SB-2015-723946,3/27/2015,3/29/2015,Second Class,SM-20950,Suzanne McNair,Small Business,United States,New York City,New York,10009,East,ACC-SCA-1000-122,Accessories,Scarves,Stella Square,734.77,11,69
3131,US-SB-2015-637200,3/28/2015,3/31/2015,Standard Class,MV-17485,Mark Van Huff,Small Business,United States,Seattle,Washington,98115,West,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,27801.86,70,399
3132,US-SB-2015-638660,3/29/2015,4/1/2015,Standard Class,AB-10165,Alan Barnes,Small Business,United States,Los Angeles,California,90036,West,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,6184.21,31,199
3133,US-SB-2015-644302,3/29/2015,4/1/2015,Standard Class,AB-10165,Alan Barnes,Small Business,United States,Los Angeles,California,90036,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,7613.72,155,49
3134,US-SB-2015-813518,3/29/2015,4/1/2015,Standard Class,CK-12205,Chloris Kastensmidt,Small Business,United States,Philadelphia,Pennsylvania,19120,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,4568.23,93,49
3135,US-SB-2015-532510,3/29/2015,4/1/2015,Standard Class,CK-12205,Chloris Kastensmidt,Small Business,United States,Philadelphia,Pennsylvania,19120,East,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,1522.74,31,49
3136,US-SB-2015-339113,3/29/2015,3/31/2015,Second Class,JH-15820,John Huston,Small Business,United States,New York City,New York,10009,East,ACC-HAT-1000-487,Accessories,Hats,Sunhat,3635.94,93,39
3137,US-SB-2015-144466,3/30/2015,4/1/2015,Second Class,SL-20155,Sara Luxemburg,Small Business,United States,Jacksonville,Florida,32216,South,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,10619.08,24,449
3138,US-SB-2015-289752,3/30/2015,4/2/2015,Standard Class,DO-13435,Denny Ordway,Small Business,United States,Seattle,Washington,98103,West,ACC-SCA-1000-307,Accessories,Scarves,Striped Traveler,1305.51,19,69
3139,US-SB-2015-513067,3/30/2015,4/1/2015,Second Class,RB-19435,Richard Bierner,Small Business,United States,San Diego,California,92105,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,1390.65,28,49
3140,US-SB-2015-182184,3/30/2015,4/1/2015,Second Class,RB-19435,Richard Bierner,Small Business,United States,San Diego,California,92105,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,695.33,14,49
3141,US-SB-2015-439787,3/30/2015,4/1/2015,Second Class,RB-19435,Richard Bierner,Small Business,United States,San Diego,California,92105,West,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,2823.87,14,199
3142,US-SB-2015-574460,3/30/2015,4/1/2015,Second Class,RB-19435,Richard Bierner,Small Business,United States,San Diego,California,92105,West,BAG-MINI-1000-461,Handbags,Mini Bags,Perry Mini Bag Lemon Drop,2823.87,14,199
3143,US-CN-2015-206652,3/30/2015,4/1/2015,Second Class,AS-10240,Alan Shonely,Consumer,United States,Springfield,Virginia,22153,South,ACC-FRA-1000-456,Accessories,Fragrance,Travel Spray,208.12,9,22
3144,US-SB-2015-220845,3/30/2015,4/2/2015,Standard Class,CM-12115,Chad McGuire,Small Business,United States,New York City,New York,10024,East,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,927.1,19,49
3145,US-SB-2015-780327,3/31/2015,4/3/2015,Standard Class,FC-14335,Fred Chung,Small Business,United States,Chicago,Illinois,60610,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,3857.95,79,49
3146,US-SB-2015-211506,3/31/2015,4/3/2015,Standard Class,FC-14335,Fred Chung,Small Business,United States,Chicago,Illinois,60610,Central,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,9448.03,79,120
3147,US-SB-2015-557866,3/31/2015,4/3/2015,Standard Class,DR-12940,Daniel Raglin,Small Business,United States,Normal,Illinois,61761,Central,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,28281.1,63,449
3148,US-SB-2015-380393,4/1/2015,4/4/2015,Standard Class,SC-20260,Scott Cohen,Small Business,United States,Jacksonville,Florida,32216,South,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,17380.27,135,129
3149,US-SB-2015-836565,4/1/2015,4/4/2015,Standard Class,EB-13705,Ed Braxton,Small Business,United States,Houston,Texas,77095,Central,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,3961.09,81,49
3150,US-SB-2015-799958,4/1/2015,4/4/2015,Standard Class,EB-13705,Ed Braxton,Small Business,United States,Houston,Texas,77095,Central,BAG-MINI-1000-356,Handbags,Mini Bags,Perry Mini Bag Bright Indigo,16086.86,81,199
3151,US-SB-2015-202286,4/2/2015,4/2/2015,Same Day,LS-17200,Luke Schmidt,Small Business,United States,Philadelphia,Pennsylvania,19140,East,BAG-MINI-1000-461,Handbags,Mini Bags,Perry Mini Bag Lemon Drop,6975.43,35,199
3152,US-SB-2015-298246,4/2/2015,4/5/2015,Standard Class,MG-17650,Matthew Grinstein,Small Business,United States,Philadelphia,Pennsylvania,19143,East,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,585.88,15,39
3153,US-SB-2015-353050,4/2/2015,4/3/2015,First Class,NC-18340,Nat Carroll,Small Business,United States,New York City,New York,10035,East,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,7711.53,20,385
3154,US-SB-2015-899145,4/2/2015,4/3/2015,First Class,NC-18340,Nat Carroll,Small Business,United States,New York City,New York,10035,East,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,490.73,10,49
3155,US-SB-2015-616289,4/2/2015,4/3/2015,First Class,NC-18340,Nat Carroll,Small Business,United States,New York City,New York,10035,East,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,3985.96,20,199
3156,US-CN-2015-252901,4/2/2015,4/3/2015,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,245.37,5,49
3157,US-SB-2015-494150,4/2/2015,4/5/2015,Standard Class,AT-10435,Alyssa Tate,Small Business,United States,Los Angeles,California,90045,West,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,1291.93,10,129
3158,US-SB-2015-399054,4/2/2015,4/5/2015,Standard Class,AT-10435,Alyssa Tate,Small Business,United States,Los Angeles,California,90045,West,BAG-MINI-1000-356,Handbags,Mini Bags,Perry Mini Bag Bright Indigo,1992.98,10,199
3159,US-SB-2015-255018,4/2/2015,4/4/2015,Second Class,NS-18505,Neola Schneider,Small Business,United States,Dallas,Texas,75217,Central,BAG-CRO-1000-355,Handbags,Cross Body Bag,Miller Crossbody Off White,9989.94,25,399
3160,US-SB-2015-500082,4/3/2015,4/6/2015,Standard Class,MO-17950,Michael Oakman,Small Business,United States,Dallas,Texas,75220,Central,ACC-SCA-1000-122,Accessories,Scarves,Stella Square,809.83,12,69
3161,US-SB-2015-627399,4/3/2015,4/6/2015,Standard Class,MO-17950,Michael Oakman,Small Business,United States,Dallas,Texas,75220,Central,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,8174.54,41,199
3162,US-SB-2015-799773,4/3/2015,4/6/2015,Standard Class,MO-17950,Michael Oakman,Small Business,United States,Dallas,Texas,75220,Central,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,3503.37,18,199
3163,US-SB-2015-402574,4/3/2015,4/6/2015,Standard Class,CS-11845,Cari Sayre,Small Business,United States,Houston,Texas,77070,Central,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,7904.6,18,449
3164,US-SB-2015-686809,4/3/2015,4/6/2015,Standard Class,JD-15790,John Dryer,Small Business,United States,Los Angeles,California,90049,West,SL-CH-1000-305,Small Leather,Card Holders,Swing Flora Card Holder,1038.69,18,59
3165,US-SB-2015-865453,4/3/2015,4/6/2015,Standard Class,JL-15850,John Lucas,Small Business,United States,Mesa,Arizona,85204,West,ACC-WAT-1000-355,Small Leather,Wallets,Wristlet Perry Navy,3520.98,29,120
3166,US-CN-2015-780237,4/4/2015,4/6/2015,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,1429.52,7,199
3167,US-CN-2015-403043,4/4/2015,4/6/2015,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,280.16,7,39
3168,US-CN-2015-387686,4/4/2015,4/6/2015,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,953.02,5,199
3169,US-CN-2015-820704,4/4/2015,4/6/2015,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,351.99,7,49
